timestamp,generated,avg_kvah,consumed,grid,total_consumed_kvah,billed_kvah,solar_kvah,banked_solar_kvah,bill_amount
2023-07-16 07:00:00,41002,3.34,36501,3369,39870,38963,3369,0,345774.0
2023-07-16 08:00:00,43206,2.15,36574,5418,41992,40236,5418,0,398880.6
2023-07-16 09:00:00,44858,3.15,31273,3055,34328,30602,3055,0,262460.08
2023-07-16 10:00:00,39942,2.92,38894,3455,42349,40147,3455,0,266342.58
2023-07-16 11:00:00,46749,2.99,30487,8383,38870,36492,8383,0,231236.82
2023-07-16 12:00:00,43588,2.93,37253,3807,41060,39583,3807,0,351597.24
2023-07-16 13:00:00,46311,3.75,35746,10016,45762,40476,10016,0,260785.1
2023-07-16 14:00:00,42861,2.61,32769,5267,38036,35254,5267,0,242912.78
2023-07-16 15:00:00,37825,2.91,37565,5581,43146,38982,5581,0,333340.29
2023-07-16 16:00:00,40717,3.34,38337,6340,44677,44611,6340,0,299451.81
2023-07-16 17:00:00,44438,3.99,33169,11445,44614,41821,11445,0,251084.65
2023-07-16 18:00:00,40711,3.3,38503,8400,46903,41102,8400,0,349085.63
2023-07-16 19:00:00,39414,3.07,34307,11631,45938,43956,11631,0,401171.84
2023-07-16 20:00:00,42322,2.27,32081,6855,38936,34903,6855,0,238959.96
2023-07-16 21:00:00,47259,3.72,32239,4017,36256,35236,4017,0,226883.1
2023-07-16 22:00:00,43280,3.92,40710,5275,45985,42019,5275,0,296102.37
2023-07-16 23:00:00,42281,2.02,38165,6030,44195,42675,6030,0,309513.72
2023-07-17 00:00:00,37692,3.67,41588,8796,50384,45795,8796,0,378350.28
2023-07-17 01:00:00,45460,3.79,37077,3167,40244,35434,3167,0,231477.38
2023-07-17 02:00:00,38876,3.88,31586,5558,37144,35454,5558,0,327929.2
2023-07-17 03:00:00,47326,2.12,40323,6290,46613,44723,6290,0,336685.22
2023-07-17 04:00:00,44241,2.66,40074,10764,50838,49804,10764,0,304544.97
2023-07-17 05:00:00,43233,3.52,30589,8537,39126,34496,8537,0,325975.19
2023-07-17 06:00:00,39685,2.33,41750,9836,51586,44575,9836,0,418136.57
2023-07-17 07:00:00,38126,2.01,38555,3693,42248,36516,3693,0,316491.52
2023-07-17 08:00:00,38968,2.71,41496,10483,51979,44331,10483,0,332200.97
2023-07-17 09:00:00,45305,3.41,30584,9333,39917,38616,9333,0,330111.84
2023-07-17 10:00:00,42141,2.78,34607,7586,42193,38566,7586,0,333576.65
2023-07-17 11:00:00,45116,2.17,40944,4849,45793,41114,4849,0,398030.23
2023-07-17 12:00:00,38904,2.19,37921,11564,49485,46034,11564,0,333876.86
2023-07-17 13:00:00,45825,3.81,31125,7641,38766,37262,7641,0,344971.55
2023-07-17 14:00:00,40180,3.62,39047,6246,45293,40517,6246,0,330923.6
2023-07-17 15:00:00,43296,2.84,29927,9816,39743,35334,9816,0,329292.67
2023-07-17 16:00:00,38761,2.47,39983,3537,43520,37178,3537,0,369435.19
2023-07-17 17:00:00,40070,2.87,33193,6067,39260,38632,6067,0,326789.37
2023-07-17 18:00:00,42440,3.5,31043,4252,35295,34424,4252,0,223026.0
2023-07-17 19:00:00,39404,3.57,37050,9467,46517,45258,9467,0,447178.6
2023-07-17 20:00:00,44036,2.82,41215,9826,51041,46586,9826,0,287996.36
2023-07-17 21:00:00,42517,3.89,39636,3153,42789,40860,3153,0,396263.17
2023-07-17 22:00:00,45881,3.47,40384,8098,48482,46030,8098,0,286356.72
2023-07-17 23:00:00,44284,3.46,31776,9863,41639,39623,9863,0,258168.68
2023-07-18 00:00:00,40121,2.39,42134,5412,47546,40741,5412,0,332793.17
2023-07-18 01:00:00,39366,2.52,37813,3103,40916,40767,3103,0,388342.34
2023-07-18 02:00:00,39192,3.17,38770,7771,46541,46186,7771,0,378779.28
2023-07-18 03:00:00,45047,3.96,40470,11121,51591,48500,11121,0,368715.23
2023-07-18 04:00:00,39213,2.33,32829,7024,39853,37220,7024,0,326320.7
2023-07-18 05:00:00,39369,2.32,31894,8367,40261,35788,8367,0,242810.3
2023-07-18 06:00:00,45011,2.63,39154,3706,42860,37514,3706,0,270817.72
2023-07-18 07:00:00,40235,3.7,39930,4585,44515,38169,4585,0,254540.95
2023-07-18 08:00:00,44650,3.56,31679,7776,39455,34914,7776,0,269985.63
2023-07-18 09:00:00,42609,3.55,30865,10303,41168,36887,10303,0,261421.36
2023-07-18 10:00:00,38494,3.83,38520,5510,44030,37951,5510,0,333147.54
2023-07-18 11:00:00,39316,3.56,33467,8848,42315,39696,8848,0,386273.03
2023-07-18 12:00:00,40187,2.99,34739,3757,38496,34757,3757,0,283837.26
2023-07-18 13:00:00,40580,2.62,34198,5291,39489,36083,5291,0,265849.57
2023-07-18 14:00:00,43547,3.61,34341,9029,43370,38652,9029,0,364019.5
2023-07-18 15:00:00,41436,2.91,39562,3377,42939,38400,3377,0,242459.2
2023-07-18 16:00:00,44917,3.33,32790,9818,42608,38323,9818,0,278854.19
2023-07-18 17:00:00,40422,2.1,36180,7795,43975,43580,7795,0,365823.3
2023-07-18 18:00:00,44664,2.91,37197,11263,48460,41853,11263,0,378436.43
2023-07-18 19:00:00,41990,3.41,38441,10596,49037,46246,10596,0,451751.21
2023-07-18 20:00:00,41439,3.34,41049,7904,48953,48276,7904,0,334688.34
2023-07-18 21:00:00,43959,2.88,32498,6903,39401,33725,6903,0,229738.16
2023-07-18 22:00:00,37964,3.87,37130,5358,42488,37653,5358,0,352913.09
2023-07-18 23:00:00,41467,2.02,32374,5315,37689,32172,5315,0,214191.54
2023-07-19 00:00:00,42620,3.36,33978,11491,45469,45435,11491,0,328900.38
2023-07-19 01:00:00,45220,3.13,36877,3902,40779,37527,3902,0,288495.4
2023-07-19 02:00:00,38221,2.96,32311,7382,39693,37187,7382,0,235252.8
2023-07-19 03:00:00,39442,2.25,32514,3918,36432,33432,3918,0,231513.23
2023-07-19 04:00:00,44317,2.43,42095,6740,48835,44613,6740,0,343984.71
2023-07-19 05:00:00,41901,3.92,41042,5046,46088,42089,5046,0,416247.56
2023-07-19 06:00:00,42523,3.83,32456,6088,38544,34071,6088,0,277581.09
2023-07-19 07:00:00,41646,2.06,31335,8115,39450,37279,8115,0,229061.01
2023-07-19 08:00:00,46030,3.29,34980,9996,44976,43366,9996,0,399014.48
2023-07-19 09:00:00,38875,3.27,34973,5695,40668,37598,5695,0,254453.31
2023-07-19 10:00:00,41980,3.77,31277,7651,38928,34695,7651,0,328429.32
2023-07-19 11:00:00,41889,2.79,29953,7008,36961,33237,7008,0,329771.68
2023-07-19 12:00:00,44866,2.36,35669,10821,46490,42362,10821,0,398353.35
2023-07-19 13:00:00,39899,2.9,41017,10656,51673,50197,10656,0,461331.4
2023-07-19 14:00:00,42758,3.23,40747,8148,48895,45824,8148,0,456647.81
2023-07-19 15:00:00,44557,2.5,37663,7202,44865,40010,7202,0,305024.28
2023-07-19 16:00:00,41047,2.71,34274,7397,41671,38249,7397,0,264114.95
2023-07-19 17:00:00,45925,3.09,39394,4261,43655,37180,4261,0,235485.41
2023-07-19 18:00:00,44656,3.68,30860,9580,40440,38276,9580,0,229888.31
2023-07-19 19:00:00,44019,2.82,30454,6185,36639,36439,6185,0,330858.96
2023-07-19 20:00:00,42910,3.44,35946,9152,45098,43470,9152,0,303011.67
2023-07-19 21:00:00,43319,3.51,32360,6523,38883,36036,6523,0,229491.84
2023-07-19 22:00:00,37574,3.39,41658,3296,44954,40189,3296,0,338263.4
2023-07-19 23:00:00,39966,3.05,39030,4767,43797,42910,4767,0,380938.78
2023-07-20 00:00:00,46245,3.74,39602,10712,50314,47468,10712,0,424589.25
2023-07-20 01:00:00,38440,3.16,41049,3973,45022,43376,3973,0,332220.24
2023-07-20 02:00:00,41510,2.34,39984,11239,51223,51126,11239,0,337620.55
2023-07-20 03:00:00,46980,2.79,42358,7364,49722,46515,7364,0,431692.76
2023-07-20 04:00:00,37851,2.28,35657,5576,41233,39044,5576,0,258531.65
2023-07-20 05:00:00,45401,3.24,42217,5808,48025,43425,5808,0,366358.7
2023-07-20 06:00:00,43334,3.51,29865,6864,36729,33644,6864,0,219223.39
2023-07-20 07:00:00,44132,3.55,41129,8279,49408,46245,8279,0,309827.98
2023-07-20 08:00:00,41507,2.54,34142,6244,40386,34507,6244,0,262212.91
2023-07-20 09:00:00,43550,2.34,40394,6482,46876,40840,6482,0,298144.98
2023-07-20 10:00:00,40655,3.95,33769,5710,39479,38783,5710,0,291904.44
2023-07-20 11:00:00,46710,2.55,30471,7685,38156,33942,7685,0,314164.45
2023-07-20 12:00:00,41362,2.01,35062,9941,45003,43819,9941,0,332292.93
2023-07-20 13:00:00,45890,2.3,37774,6844,44618,42715,6844,0,343717.79
2023-07-20 14:00:00,46087,2.33,40008,9276,49284,46336,9276,0,401899.83
2023-07-20 15:00:00,44809,3.74,31048,7774,38822,33786,7774,0,295264.33
2023-07-20 16:00:00,45193,3.74,36989,10762,47751,42447,10762,0,417186.05
2023-07-20 17:00:00,38581,3.01,36080,7083,43163,40434,7083,0,370084.62
2023-07-20 18:00:00,43074,3.68,30578,11268,41846,37509,11268,0,298216.65
2023-07-20 19:00:00,44418,3.66,31781,5847,37628,37220,5847,0,366550.94
2023-07-20 20:00:00,44132,3.6,41998,5926,47924,46921,5926,0,323605.0
2023-07-20 21:00:00,41449,2.11,32047,9448,41495,38767,9448,0,287546.27
2023-07-20 22:00:00,43183,3.66,35534,10975,46509,41581,10975,0,412268.72
2023-07-20 23:00:00,43946,2.57,37003,11701,48704,41756,11701,0,258378.62
2023-07-21 00:00:00,39621,3.7,34463,6849,41312,39030,6849,0,314348.4
2023-07-21 01:00:00,38171,2.37,35210,4559,39769,36767,4559,0,232624.68
2023-07-21 02:00:00,47160,3.54,39753,9154,48907,46059,9154,0,401102.71
2023-07-21 03:00:00,40296,2.62,37094,10358,47452,44323,10358,0,276630.54
2023-07-21 04:00:00,41752,2.36,33166,5583,38749,37895,5583,0,308408.91
2023-07-21 05:00:00,45724,2.71,36653,6017,42670,41635,6017,0,250768.38
2023-07-21 06:00:00,47235,2.48,30560,4861,35421,33046,4861,0,245625.22
2023-07-21 07:00:00,46483,2.42,30722,10859,41581,39370,10859,0,343450.11
2023-07-21 08:00:00,43960,2.08,36014,8502,44516,42981,8502,0,285337.1
2023-07-21 09:00:00,37742,3.13,30113,10769,40882,38164,10769,0,274656.3
2023-07-21 10:00:00,39488,2.64,40226,9854,50080,48947,9854,0,337879.38
2023-07-21 11:00:00,42332,3.08,40646,4923,45569,44693,4923,0,300159.68
2023-07-21 12:00:00,47007,3.59,33452,5272,38724,33768,5272,0,325366.12
2023-07-21 13:00:00,38376,2.35,39601,11116,50717,43746,11116,0,290378.25
2023-07-21 14:00:00,46617,3.74,30893,3072,33965,33680,3072,0,280047.74
2023-07-21 15:00:00,45823,3.73,32918,6690,39608,35867,6690,0,332939.19
2023-07-21 16:00:00,42255,2.6,33512,5572,39084,35110,5572,0,241946.35
2023-07-21 17:00:00,40112,2.51,39312,11562,50874,49642,11562,0,350564.75
2023-07-21 18:00:00,43563,3.25,38283,4255,42538,39593,4255,0,279139.33
2023-07-21 19:00:00,38781,3.83,31697,4924,36621,32432,4924,0,250172.97
2023-07-21 20:00:00,46841,2.22,31955,8866,40821,36906,8866,0,366977.34
2023-07-21 21:00:00,46977,2.4,30655,3159,33814,32767,3159,0,325871.76
2023-07-21 22:00:00,46832,3.3,35481,3383,38864,33504,3383,0,257136.76
2023-07-21 23:00:00,40063,2.36,38768,10264,49032,46953,10264,0,330875.44
2023-07-22 00:00:00,45422,3.08,30969,5687,36656,32811,5687,0,313734.47
2023-07-22 01:00:00,42701,2.38,32091,11341,43432,38390,11341,0,381360.33
2023-07-22 02:00:00,45211,2.39,37618,7129,44747,40469,7129,0,340001.31
2023-07-22 03:00:00,46653,3.74,35056,4076,39132,34929,4076,0,296372.86
2023-07-22 04:00:00,41615,2.99,41542,6113,47655,46114,6113,0,339234.83
2023-07-22 05:00:00,38798,3.87,30694,10145,40839,35930,10145,0,257087.92
2023-07-22 06:00:00,43930,2.28,35103,11596,46699,44509,11596,0,274540.3
2023-07-22 07:00:00,42168,3.81,38453,10448,48901,43439,10448,0,273762.83
2023-07-22 08:00:00,37861,2.11,33300,5555,38855,35148,5555,0,263857.83
2023-07-22 09:00:00,44932,2.65,36758,7392,44150,43338,7392,0,362513.11
2023-07-22 10:00:00,43788,2.6,33463,10824,44287,41188,10824,0,408385.34
2023-07-22 11:00:00,45071,2.02,34501,5071,39572,39076,5071,0,282158.13
2023-07-22 12:00:00,40519,3.45,32891,5679,38570,37411,5679,0,271367.54
2023-07-22 13:00:00,41155,2.9,30204,5387,35591,30939,5387,0,294509.46
2023-07-22 14:00:00,45535,3.19,38196,4077,42273,40031,4077,0,266422.64
2023-07-22 15:00:00,39148,2.43,37651,4012,41663,41137,4012,0,365470.91
2023-07-22 16:00:00,46110,2.42,38648,6805,45453,43939,6805,0,274468.8
2023-07-22 17:00:00,38075,3.61,34967,5159,40126,37127,5159,0,235254.41
2023-07-22 18:00:00,41355,3.78,32896,8633,41529,41030,8633,0,274219.65
2023-07-22 19:00:00,43540,3.22,37971,8676,46647,40827,8676,0,359447.46
2023-07-22 20:00:00,41223,2.21,34896,9707,44603,41205,9707,0,313519.26
2023-07-22 21:00:00,42933,3.69,30831,11094,41925,36446,11094,0,334267.11
2023-07-22 22:00:00,41368,3.08,30902,9118,40020,36745,9118,0,314132.74
2023-07-22 23:00:00,37960,2.91,30727,6127,36854,36085,6127,0,240944.14
2023-07-23 00:00:00,47276,2.23,38446,8697,47143,45859,8697,0,421325.94
2023-07-23 01:00:00,45238,2.6,38812,6455,45267,41444,6455,0,365551.82
2023-07-23 02:00:00,37802,3.19,34649,4650,39299,38990,4650,0,355044.27
2023-07-23 03:00:00,46599,2.79,38675,8347,47022,42162,8347,0,290230.51
2023-07-23 04:00:00,46026,2.54,35285,8166,43451,42081,8166,0,307625.44
2023-07-23 05:00:00,39389,3.92,38427,6448,44875,38250,6448,0,267325.95
2023-07-23 06:00:00,42927,2.2,42040,10116,52156,51654,10116,0,505149.37
2023-07-23 07:00:00,46147,2.23,33448,4877,38325,32728,4877,0,247740.67
2023-07-23 08:00:00,44900,2.55,29742,5148,34890,31768,5148,0,243454.61
2023-07-23 09:00:00,39742,2.09,42020,3117,45137,44851,3117,0,337688.09
2023-07-23 10:00:00,39580,3.52,35758,7849,43607,38671,7849,0,346448.67
2023-07-23 11:00:00,43628,3.46,38606,9930,48536,47855,9930,0,364471.56
2023-07-23 12:00:00,40737,2.81,34707,3354,38061,33112,3354,0,287926.54
2023-07-23 13:00:00,44331,2.79,35217,5654,40871,37598,5654,0,369563.24
2023-07-23 14:00:00,38189,3.53,34216,8133,42349,38342,8133,0,297660.08
2023-07-23 15:00:00,42806,3.58,41779,3340,45119,42336,3340,0,279082.51
2023-07-23 16:00:00,43147,3.74,36875,4863,41738,38573,4863,0,281663.36
2023-07-23 17:00:00,46568,3.87,30964,6786,37750,36462,6786,0,351547.64
2023-07-23 18:00:00,41810,2.03,38227,4992,43219,39458,4992,0,382176.06
2023-07-23 19:00:00,42409,3.49,31976,6967,38943,34514,6967,0,331077.52
2023-07-23 20:00:00,40767,3.54,38820,3718,42538,37099,3718,0,332455.84
2023-07-23 21:00:00,39274,2.68,31429,4704,36133,35075,4704,0,257524.88
2023-07-23 22:00:00,40256,3.76,33248,9293,42541,42110,9293,0,293275.57
2023-07-23 23:00:00,45524,2.85,38378,8108,46486,44375,8108,0,415678.51
2023-07-24 00:00:00,40709,2.1,36095,10190,46285,40077,10190,0,284664.04
2023-07-24 01:00:00,39056,3.45,37550,7597,45147,38755,7597,0,368901.59
2023-07-24 02:00:00,42108,2.95,30458,4739,35197,33705,4739,0,320144.21
2023-07-24 03:00:00,42649,3.03,41901,10837,52738,47731,10837,0,449684.58
2023-07-24 04:00:00,38081,2.48,36983,9266,46249,44350,9266,0,438767.43
2023-07-24 05:00:00,38552,3.84,36476,3277,39753,36435,3277,0,306259.06
2023-07-24 06:00:00,45727,3.66,41771,6842,48613,47069,6842,0,420697.71
2023-07-24 07:00:00,40189,3.82,32820,3100,35920,34810,3100,0,250072.39
2023-07-24 08:00:00,44024,2.95,35898,4434,40332,38549,4434,0,369322.02
2023-07-24 09:00:00,45686,2.96,34590,3759,38349,33585,3759,0,319942.69
2023-07-24 10:00:00,45854,2.41,35468,4467,39935,38531,4467,0,262836.71
2023-07-24 11:00:00,47315,2.11,38935,11287,50222,46672,11287,0,314240.36
2023-07-24 12:00:00,44647,3.27,36081,4091,40172,38933,4091,0,295115.84
2023-07-24 13:00:00,46667,3.37,38572,7206,45778,43582,7206,0,340012.69
2023-07-24 14:00:00,38707,2.71,42228,6070,48298,44621,6070,0,428221.79
2023-07-24 15:00:00,37688,3.76,33957,4447,38404,34562,4447,0,337269.76
2023-07-24 16:00:00,45158,2.52,41068,3901,44969,38628,3901,0,266461.82
2023-07-24 17:00:00,41157,3.07,39780,3435,43215,37191,3435,0,302811.43
2023-07-24 18:00:00,44441,2.1,31164,4965,36129,32006,4965,0,196846.58
2023-07-24 19:00:00,43898,2.05,33264,6965,40229,38985,6965,0,258130.69
2023-07-24 20:00:00,43496,3.17,34218,11380,45598,40997,11380,0,369089.63
2023-07-24 21:00:00,41931,3.2,34240,4226,38466,36190,4226,0,339920.02
2023-07-24 22:00:00,42648,3.47,30957,5793,36750,35426,5793,0,340931.82
2023-07-24 23:00:00,42523,2.79,36163,6950,43113,41973,6950,0,279432.07
2023-07-25 00:00:00,39772,3.51,35012,5577,40589,34704,5577,0,338512.12
2023-07-25 01:00:00,40379,2.86,37152,7622,44774,39302,7622,0,241332.03
2023-07-25 02:00:00,44993,3.63,36005,4960,40965,35432,4960,0,240500.68
2023-07-25 03:00:00,41745,2.78,34742,11165,45907,40051,11165,0,337703.47
2023-07-25 04:00:00,42923,2.26,37112,11366,48478,41957,11366,0,347735.57
2023-07-25 05:00:00,40323,3.11,36838,9064,45902,45140,9064,0,303956.57
2023-07-25 06:00:00,39190,2.03,35102,10798,45900,41442,10798,0,268239.01
2023-07-25 07:00:00,46026,3.5,39316,8943,48259,43988,8943,0,330992.47
2023-07-25 08:00:00,47226,3.49,29861,5767,35628,31268,5767,0,238737.95
2023-07-25 09:00:00,46484,3.29,30844,5192,36036,34778,5192,0,238232.12
2023-07-25 10:00:00,42445,3.88,41256,7452,48708,42268,7452,0,318023.3
2023-07-25 11:00:00,41733,2.09,33758,8576,42334,39139,8576,0,361603.51
2023-07-25 12:00:00,41134,3.47,31965,11420,43385,40479,11420,0,317757.14
2023-07-25 13:00:00,39020,2.2,40599,8125,48724,45306,8125,0,391285.96
2023-07-25 14:00:00,38402,2.6,32409,9667,42076,39713,9667,0,257187.36
2023-07-25 15:00:00,45209,3.92,32867,10803,43670,41063,10803,0,263051.82
2023-07-25 16:00:00,38878,2.81,31753,11925,43678,43196,11925,0,384412.38
2023-07-25 17:00:00,41790,3.36,37714,5224,42938,41773,5224,0,282593.28
2023-07-25 18:00:00,46269,2.29,41302,7729,49031,45433,7729,0,386683.65
2023-07-25 19:00:00,40808,2.32,37467,11606,49073,42898,11606,0,406743.75
2023-07-25 20:00:00,46299,2.05,38683,7812,46495,46489,7812,0,298219.53
2023-07-25 21:00:00,39590,2.32,40078,9247,49325,45777,9247,0,277468.35
2023-07-25 22:00:00,43986,3.31,35741,3067,38808,33993,3067,0,305432.45
2023-07-25 23:00:00,41659,3.03,38775,5928,44703,40715,5928,0,282669.17
2023-07-26 00:00:00,46853,3.29,42162,8559,50721,48733,8559,0,391916.47
2023-07-26 01:00:00,42001,2.43,41589,11551,53140,50116,11551,0,474160.85
2023-07-26 02:00:00,41540,3.84,31840,7843,39683,34914,7843,0,330565.85
2023-07-26 03:00:00,40118,2.77,36780,6444,43224,38529,6444,0,366415.78
2023-07-26 04:00:00,45133,2.06,41140,10593,51733,50369,10593,0,420248.43
2023-07-26 05:00:00,45703,3.09,32221,3155,35376,33029,3155,0,210023.86
2023-07-26 06:00:00,40395,3.52,41412,7061,48473,44762,7061,0,271968.22
2023-07-26 07:00:00,39268,2.4,38858,9798,48656,45517,9798,0,379201.56
2023-07-26 08:00:00,41452,3.17,32532,4179,36711,32451,4179,0,300756.66
2023-07-26 09:00:00,43993,3.5,41652,5787,47439,41665,5787,0,323729.98
2023-07-26 10:00:00,39207,3.35,33213,7160,40373,34824,7160,0,228781.84
2023-07-26 11:00:00,37481,3.03,33719,8337,42056,37435,8337,0,364334.58
2023-07-26 12:00:00,39888,2.79,31719,9214,40933,35546,9214,0,323366.56
2023-07-26 13:00:00,39869,3.97,33489,3158,36647,31975,3158,0,229706.65
2023-07-26 14:00:00,40698,3.66,40111,6353,46464,46277,6353,0,383636.65
2023-07-26 15:00:00,41155,2.19,32110,11020,43130,40376,11020,0,254711.25
2023-07-26 16:00:00,44337,2.61,34725,3055,37780,37524,3055,0,338241.53
2023-07-26 17:00:00,37607,3.3,35643,10272,45915,44157,10272,0,275697.71
2023-07-26 18:00:00,39533,3.03,34404,11249,45653,39905,11249,0,387305.52
2023-07-26 19:00:00,41536,2.9,42285,11475,53760,47535,11475,0,384127.51
2023-07-26 20:00:00,40843,3.67,33870,7070,40940,38474,7070,0,326800.33
2023-07-26 21:00:00,37499,2.42,30597,10163,40760,37618,10163,0,247790.12
2023-07-26 22:00:00,38492,2.88,31946,8286,40232,39354,8286,0,247230.17
2023-07-26 23:00:00,46366,2.0,32269,11110,43379,39059,11110,0,269561.02
2023-07-27 00:00:00,38608,3.11,31476,7945,39421,36587,7945,0,322641.0
2023-07-27 01:00:00,41587,2.82,33842,7313,41155,39520,7313,0,361408.61
2023-07-27 02:00:00,39168,2.71,34681,7060,41741,38217,7060,0,256894.01
2023-07-27 03:00:00,45612,2.77,37273,3307,40580,38169,3307,0,349071.06
2023-07-27 04:00:00,42868,2.67,36545,8155,44700,43966,8155,0,266335.31
2023-07-27 05:00:00,40255,3.19,37341,10585,47926,45578,10585,0,273983.58
2023-07-27 06:00:00,40519,2.13,30430,5425,35855,32595,5425,0,244469.97
2023-07-27 07:00:00,43979,2.76,34218,3391,37609,37606,3391,0,323366.21
2023-07-27 08:00:00,38247,3.19,31776,11648,43424,40558,11648,0,253985.45
2023-07-27 09:00:00,41997,3.62,33578,8252,41830,37434,8252,0,253762.38
2023-07-27 10:00:00,39973,3.81,36326,11639,47965,45639,11639,0,442279.37
2023-07-27 11:00:00,41826,3.58,38125,3164,41289,35906,3164,0,327558.69
2023-07-27 12:00:00,45457,3.86,30904,9272,40176,35602,9272,0,292054.48
2023-07-27 13:00:00,45977,2.13,30961,8609,39570,37716,8609,0,289019.65
2023-07-27 14:00:00,42011,3.72,41368,4619,45987,39683,4619,0,364319.7
2023-07-27 15:00:00,44803,3.52,35615,8449,44064,39921,8449,0,244062.01
2023-07-27 16:00:00,38876,3.45,36020,10820,46840,43267,10820,0,314880.09
2023-07-27 17:00:00,43503,3.98,36927,4545,41472,35781,4545,0,352321.56
2023-07-27 18:00:00,40077,2.97,36576,5873,42449,41879,5873,0,408907.59
2023-07-27 19:00:00,38930,3.6,39789,3793,43582,39150,3793,0,281885.44
2023-07-27 20:00:00,41841,3.79,38365,11102,49467,48906,11102,0,383767.28
2023-07-27 21:00:00,46984,3.6,37536,4128,41664,39908,4128,0,268134.47
2023-07-27 22:00:00,46026,3.5,31773,11685,43458,38514,11685,0,314312.15
2023-07-27 23:00:00,43198,2.59,39819,5769,45588,42003,5769,0,395569.88
2023-07-28 00:00:00,45189,3.97,29785,3358,33143,31097,3358,0,219802.04
2023-07-28 01:00:00,46898,3.92,37086,4932,42018,36656,4932,0,307226.32
2023-07-28 02:00:00,47031,2.75,32863,5932,38795,34652,5932,0,345159.03
2023-07-28 03:00:00,45722,2.75,32790,8298,41088,39462,8298,0,383894.78
2023-07-28 04:00:00,40431,3.76,40757,8341,49098,44083,8341,0,402340.88
2023-07-28 05:00:00,40051,2.5,29958,6991,36949,34226,6991,0,250934.59
2023-07-28 06:00:00,41846,3.68,30660,9485,40145,39734,9485,0,282072.13
2023-07-28 07:00:00,45325,2.31,33193,7296,40489,34539,7296,0,339644.66
2023-07-28 08:00:00,39178,3.6,40965,10972,51937,47653,10972,0,471714.82
2023-07-28 09:00:00,39563,2.56,42356,9429,51785,49610,9429,0,494731.98
2023-07-28 10:00:00,38922,2.89,39057,3230,42287,38176,3230,0,380810.28
2023-07-28 11:00:00,37908,2.35,40902,11142,52044,50842,11142,0,491479.0
2023-07-28 12:00:00,47082,2.78,34503,10539,45042,41793,10539,0,341127.9
2023-07-28 13:00:00,44718,2.25,36312,8738,45050,44247,8738,0,289311.14
2023-07-28 14:00:00,40245,2.14,40425,7496,47921,44439,7496,0,305685.7
2023-07-28 15:00:00,40785,2.06,39475,5042,44517,44516,5042,0,271646.35
2023-07-28 16:00:00,45788,3.16,32102,11999,44101,39250,11999,0,291099.83
2023-07-28 17:00:00,40631,2.63,40017,7492,47509,47178,7492,0,325015.61
2023-07-28 18:00:00,42351,3.52,30611,5961,36572,33780,5961,0,324030.71
2023-07-28 19:00:00,37860,2.9,38338,9467,47805,46927,9467,0,311358.09
